sy_snum,sy_pnum,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,pl_orbeccen,pl_eqt,st_teff,st_rad,st_mass,st_met,st_logg,ra,dec,sy_vmag,sy_kmag,sy_gaiamag
1.0,2.752544840761926,6.825215821346072,1.3248571082481586,1.9230754533574337,5.473343146177135,0.14042127842032773,997.1011026561325,6062.702278114742,1.1185591369428556,1.1255168442676182,0.08397103713390346,4.199472976369334,173.49020718374544,10.816274925618501,9.868197352447377,8.387276060504805,9.707241246021283
1.0,1.671406072643737,3.257874373266235,0.6053350192863303,2.4772552384893523,5.736834226154745,0.14693520857009762,1369.0995275255184,5772.398110102074,1.308774083428039,0.7881201333701742,0.20530901220193737,4.2734849943246,83.87481390266419,-62.64607472705548,11.165197436152614,10.407655437005833,12.694393747394212
1.0,1.0,7.388964946696354,5.084403650472818,1.6368121254320098,8.51863921195201,0.3394373072552375,2297.7892483076357,4145.468124921685,3.2206221822252576,0.8602064695374458,-0.07018325305284148,3.3734396774789506,245.4699834594006,-21.07129785849676,12.64643401806742,9.228713083725035,12.033793170515121
1.0,2.0,2.0334383184846976,0.09430499515911296,1.2005815746130122,4.741399219694144,0.059150082654583505,1097.587128370043,5474.028499173454,0.64,0.67,-0.011326589522388734,4.515430016530917,293.8045041,38.6390517,16.142,13.378,15.841
1.0,1.0,4.61088564737553,4.743728316341158,2.381871557745294,8.923028603016867,0.2490536786589368,1642.7399611056617,5327.559169639701,5.742532283900735,1.389680502219187,-0.05214864910908268,3.5778976833757583,145.60109617896808,40.79983031874814,10.846623485600498,7.028712353436395,9.962733217163777
1.4480636389395336,1.0,7.1192003124354555,3.236631920110683,1.9671908234250775,8.699156691948508,0.35905914602876654,2174.4525683691427,4273.034373147144,2.4351771122029238,0.7781266902084469,-0.033502336134381513,3.6918805113783058,249.98053456814753,-24.853284036352218,12.324308256927418,7.647491913168834,10.18942833828608
1.0,2.0,6.449023475092417,1.0288781647641583,2.185730875181139,5.4003556595620745,0.09841838195415353,920.5020583449842,5252.243044572265,0.8707860210372241,1.1455624661030501,0.11842795792555168,4.5461426526418505,81.72990409233208,-57.76017434552743,9.236909364227873,7.535159622643612,9.09386535472406
1.574002480531572,1.0,2.5909050104999567,5.084403650472818,1.7263129041693488,8.277370720583752,0.049114829659040155,829.3868699509903,4593.419315731082,0.8440231963077707,0.4661339262756059,-0.0035454227517351528,4.604628054571695,64.77282387226873,-28.151960682675004,13.726554463848785,9.319486105685623,12.770635395610118
1.0,1.0,6.45236294096254,5.0737325427666695,2.738455433643808,8.441797793996411,0.17125152325676146,1312.0655565087327,4985.129249259427,0.8125802983148509,1.0032257175166284,-0.18881959085437144,4.54800005513969,190.2776502635624,55.93547808314911,9.422740591676256,7.322515177427924,9.218285886538032
1.0,2.43560461966101,5.297771870802806,0.332137192797566,1.4212350856148044,4.52136946338267,0.08138290943334303,729.9128790760677,5482.28790760678,1.0240527853423718,0.980075625008813,0.13428042118779715,4.473939347829153,288.9126262183182,40.846476812911256,13.831130061308464,12.06825885206914,13.679047229099243
1.0,1.0,5.8721211555327155,5.084403650472818,1.6150642114902376,8.534301997553605,0.2723588573735781,2277.0395543195364,3439.283597288222,0.8121114842806373,0.3432391563820568,-0.051051619584136565,4.393051619584137,233.34043635801802,-22.10664555051643,15.169706915803884,10.134739307584029,14.248254263450308
1.4134882189625513,2.1730235620748974,3.6936202298032335,2.2043666738990213,1.795309014186325,3.601483135434426,0.05528006696954141,489.0669896071457,4649.794591543194,0.882809293137753,1.1841591497015482,-0.15732558905187244,4.531730235620749,195.0878057521641,12.555514317578005,9.126419475510733,5.352779476081619,8.337064476029065
1.0,1.722067434549384,9.415041678316092,3.2658885095549524,2.5302846768925025,8.702374476547384,0.4842437256270361,1491.14942860751,5215.515175986051,7.286762215525586,1.5151862171030042,-0.31054472041845693,3.6209516118669547,174.42794037770295,1.7969427705571164,6.724701714297115,5.989439814033253,6.6649883976507205
1.0,4.137996856959633,5.028753656004872,0.3425828282807213,1.4391632720622352,3.4779869301241266,0.0369145294932631,710.3304289159713,5586.354659820399,0.9143667190506728,0.9186200314304037,0.0673761508659376,4.4813799685695965,291.9879160924548,41.90851124573511,14.539091175112281,12.883278352341277,14.510793847504843
1.8068399915915672,1.8068399915915672,8.246789956595242,1.8445489590895376,2.6387970788507715,7.045317392916425,0.2537428027747828,1164.0065538771426,5584.1713836418,3.73387158485103,1.5907562375951882,0.17156935954594463,4.0227168040360475,246.9337984140512,0.725046108418903,15.298628848419014,12.701307613976986,14.490468224591094
2.0,1.0,5.439824024090479,3.0669416596438888,2.088546651537145,7.729625782778696,0.04496280939437116,1119.4968659892497,4982.278044898423,0.9795409323931858,0.32217293135646974,0.03772622656554914,4.4837459848610735,42.002941136418954,-51.770347277617745,15.043073358874937,9.56214588244519,13.179391772286113
1.0,3.0,3.8554677684692384,0.2569798535027818,1.3282495344259346,1.345236417193243,0.011565024016473786,491.5920298896052,4614.4,0.858,1.4,-0.17800000000000002,4.54,195.0149029,12.6823534,8.679748,5.194,7.934494000000001
1.0,1.5172934821522532,5.720484353099685,1.6601096565753106,1.960976724826613,6.742870286739262,0.29342545481731314,1137.0083952490265,5510.485695356429,0.8388750853532717,1.0030674973149454,0.06695936910603413,4.466902283036748,288.7216422147129,-4.234915583520781,12.419367334358176,9.9932618968516,12.103857176431672
1.8262147954542884,1.0,6.754157532593361,4.297564376329409,1.9127804572008835,8.661665494178871,0.2985217735749737,2318.209919238695,5802.230222665945,1.1508659857272798,0.8607041155910669,0.09462929441134843,4.385179665795443,242.8316950241608,-30.803068192640055,7.290424282165554,6.46466460873404,7.101281440540855
1.1993454894711832,1.5980364684135493,5.282582996672184,3.729122668028347,1.6586481526376722,4.4262950296816825,0.06868306679279615,500.59803646841357,6001.852528975396,1.1931050019064287,1.3744123416331546,-0.15660813434816373,4.433712575810956,123.47874770344487,30.154771564895086,9.102866255665115,6.652813094168298,9.00350823468028
1.0,1.0,4.969409441492119,4.961467001493806,2.494377059381848,7.289613135833786,0.23117953943266084,1966.9114229545,6724.022263504763,1.8854680252491818,1.8525801076351913,-0.032722520284724776,4.165236648727468,174.21243163386345,-65.81186476181058,8.176085448144203,6.246975933557813,8.069691587680472
1.9277230524268234,1.0722769475731766,5.685768574464838,0.4763700183105344,1.503645787140604,7.380440474659945,0.06022292193889783,765.4890512000744,6089.691483243498,1.46542583782512,1.1436138473786588,0.020625724644683298,4.345469293483513,277.64749055883556,32.73610712977685,13.489837041281028,12.09964599167321,13.332119326717134
1.0,1.0,2.190345247819698,3.7532932974453947,1.2764001177264945,7.939207264542696,0.17930239667385317,1373.823692309388,3840.4067209952,0.5475287858572664,0.20332711018962946,-0.028655835342513168,4.497269841997009,69.15855173114323,24.523466816587277,14.233460936793296,11.04714137841903,14.525468789065673
1.7252870843545551,1.2747129156454449,7.115827503579206,2.0933888606117264,2.40082637475604,8.779586397980044,0.39219333452229044,2003.778742759558,4420.6897122855435,1.0990389488276047,0.7301932046201054,-0.02438369477628967,4.310565644522068,240.6303557492327,-39.55876985009559,11.912648164043775,6.507849212263737,8.820607939044299
1.0,4.0,9.415041678316092,4.028485538022015,2.6390573296152584,7.74746950233927,0.27680000000000005,1417.8,5210.2,3.7439999999999998,1.5,-0.47,3.7879999999999994,346.8701486,21.1340376,5.98,5.24,5.90914
1.0870712055773082,1.0,6.144741724588951,4.408072010313583,2.609184751856451,8.043019945663293,0.3965171517769077,1029.6270082437763,6851.279690800879,1.2775514553307228,2.0390501560958842,-0.2528823363808769,4.237920841979256,73.42553746379197,28.362030375462655,7.014535565270922,4.326039539751771,7.0068925877786565
1.0,1.0,8.176163824413836,3.287158191849875,2.256506193991587,8.164233053063263,0.2490296828837187,1836.4190875435565,6870.0,1.7792681455429098,1.9005373498063178,-0.012662226705483035,4.116021493992252,276.01608397990924,14.667001739311686,5.64985262104271,4.729064937423186,5.60685347846535
1.5454903404948357,1.0,8.172635011097299,2.6018954505172895,2.5329789748158973,8.393950615302236,0.21390169565376693,1826.8388355328336,6870.0,0.9126711461040976,1.183576227968676,-0.1450768058450347,3.993832213473975,326.1197359950405,22.677077474847223,9.364941818901933,9.68442645179859,9.2430856422245
1.2070570833830327,1.4141141667660657,5.4086481794024035,3.692263308049006,2.4283082281481407,7.621484515976349,0.31717716664678686,1020.1560981705838,6870.0,1.0627218932792601,1.7645675249194868,-0.24645636090635897,4.39930212337349,119.63748125885172,33.76364545848594,8.230343239860408,6.036573052516962,8.126054208259767
1.4560268887150325,1.5439731112849675,5.636653774950448,5.07445833451181,2.2608927839224706,8.199293087521363,0.2911339408102508,1967.6454835354282,4445.038855026562,0.8911924430565201,1.0,-0.05940703762691296,4.535081224043812,222.51103276293657,-46.51859817094899,12.73696710538507,8.519231501951493,11.775016704882399
1.0,3.0,3.9939738898035446,0.27655895944075587,1.3699740874127762,1.470247830131541,0.01429225813939148,483.99682948276995,4614.4,0.858,1.4,-0.17800000000000002,4.54,195.0149029,12.6823534,8.679748,5.194,7.934494000000001
1.0,4.546771608428219,4.075901356747339,0.2677890942031148,1.4143203765269625,2.9956022601806556,0.004382242816542321,672.0336977646906,5642.929135662872,0.8864031482528466,0.9084892386947607,0.005849465710718593,4.48576986834533,293.01701455249287,42.93798104557314,15.241738803674039,13.579034756731668,15.247698530634471
1.3972714728404596,1.0,4.272508109805973,2.373829375329338,2.004310361922983,7.705767086185901,0.5049674610362815,1002.4490624570291,4397.172602256776,0.6963563435654473,0.46560983102412873,0.055721475694413616,4.593507230076575,139.33061837971573,41.29963909857983,12.98636617777781,8.720632414311101,12.107908736909481
1.0,1.1876738197529384,2.071523606605467,0.17541002015926288,1.4856666297422532,4.95722385099994,0.10150752686725498,754.8571811155601,5465.086794850119,0.9012604291851763,0.9643697854074118,0.16268906437777644,4.508739570814823,297.5362644847862,40.38422698416097,13.76797586265198,11.819140841195154,13.59763768239518
1.3428389648054506,1.0,4.9295654291998865,3.6891993525359212,2.6926459528139173,7.272995396873518,0.20227656160635757,1974.962354957499,6870.0,1.5471801221488262,1.524030539126843,-0.0606311890680151,4.140456270310662,214.32121228174148,-46.19690505510706,10.104826013095268,8.685083074302828,10.020819665986888
1.1114876878387818,1.1114876878387818,3.926096412865514,4.732896099633283,1.794401547845004,8.279450199817806,0.06667313961107976,820.0007489581658,4684.137566015778,1.0328986798838082,0.9185740287916597,0.06447788026257198,4.570371388559277,90.24023332667979,-54.45142356814872,9.982356819833841,7.787836396889265,9.638595993962161
1.5815642044379887,2.0,5.75386964007554,0.836844949127094,2.244029630035098,6.535220762491177,0.05510491670585654,1066.9715096624222,5219.882497395069,0.9958737283710479,0.7502122954674413,0.08478044374172514,4.416240232979263,52.7643596811255,-45.39540816729652,15.197253084196987,12.787786450769046,14.656510937751937
1.7146956752357343,1.0,4.874784064718553,3.721943678543152,2.0592090853444405,7.203548066021472,0.18425053393691265,1901.4856914885547,4535.19227168556,1.7038545118406099,1.2216130538560805,0.005508108632520339,4.0015487184833765,245.78613302668322,-24.873333025989,13.567088854534672,10.334678403380092,12.501893450345282
1.0,1.7206582996251567,9.415041678316092,3.158820331994044,2.530217389850701,8.702804822038873,0.4843720508474691,1491.19480275207,5215.518463967541,7.288953777313608,1.5151956113358322,-0.310446080973761,3.620848275305845,174.32126718565922,1.7849807941270202,6.7251623886865435,5.989903419423324,6.665455967407045
1.0,2.847103757127969,6.059719461760838,0.4178892710642261,1.4184355602651784,4.0642783274184096,0.09009932520632769,722.2066454344226,5528.780827567907,0.9358816040478671,0.9315289624287203,0.12933901965785752,4.4684710375712795,290.66190489128877,40.324631540155096,13.652677913227873,11.932750733165227,13.571970325767268
1.080953736115688,1.080953736115688,2.0881893201233908,4.793293686209254,2.6697561186259002,8.627243478151248,0.10287441418376722,1415.4876197953827,5667.0265566274065,1.6353975647980916,1.2269149036687537,0.05903160989227907,4.203875786637525,159.62345392191253,-21.428402351937862,15.790515985089073,14.218,15.277460810097867
1.1233861729841084,2.0,2.424212496137714,0.2584662758114449,1.0246266176020236,5.017159645431264,0.04272887706133019,1120.0858636506393,5488.959568412124,1.1009608713747885,0.7904249048324898,-0.017867952559623285,4.436682792015185,286.9478354375306,35.46469999550837,16.24083232456027,13.481644385306652,15.863162624391405
1.7288698044883413,1.0,5.978687030920248,5.084403650472818,2.0276430512599086,8.891369673922972,0.3457295144089433,2425.366581897306,6002.735506734112,1.3095697836348315,0.8461292199863477,-0.0983704473277939,4.269282061115259,109.64189165904884,7.38590987056299,8.642734731350128,7.611965648079014,8.524877994866557
1.0,2.602926118917601,9.225177165510482,2.61951588518817,2.6877634716689243,8.646809952309884,0.18124014653396398,1425.6236137340613,5012.933167991166,2.549501831674549,1.374263350702584,-0.07043687001043397,4.1205035836976105,332.53026011933326,-2.55851210203528,6.474592095380791,5.486583540011043,6.369259297365082
1.4006270071280138,2.0,4.177226888452802,0.6474491161576323,1.5450936206833754,5.516419585099444,0.0893053371975063,1131.9628609853644,5521.673986841105,2.136710448469683,1.0610119589569416,0.04534295762518714,4.2764375898800076,271.54133977066033,28.332134869813647,16.46290223270954,13.714526685987531,15.912960623020336
1.890236621795771,1.109763378204229,4.3227985796430115,3.387301226643876,2.254556334628247,6.868048416412078,0.15453155878305047,1766.4469608969828,4658.462715692394,0.991924834372041,1.31158281762852,0.018669515839893736,4.324173396422748,241.0128104666777,-30.747338175661056,13.708000818424402,10.541743394312427,12.525621420747624
1.0,1.1149063433619104,8.5943700726827,2.960782267269614,2.3858651070855244,8.438772906090843,0.4696710216074833,1178.695702827706,5541.067117904495,1.004658586534893,1.280714623080282,0.11444105148329459,4.42263969776981,284.4845371099249,-39.97491988412196,9.316157720007052,7.1717232796537145,8.988551804688512
1.0,1.0,1.5854680338846168,5.0660739173799145,2.6699631231506884,8.806632351522431,0.09615851894784866,1437.880749493751,5673.762694969531,1.3939769771269532,1.185855882851575,0.04852615736816308,4.228092091492187,152.5957477491451,-24.54822536804221,15.672983754650438,14.209727114285181,15.215102792600518
1.0,1.0,3.444935639164565,4.810751598175106,2.635533607672721,8.75734910211581,0.12773941642579506,2516.6129263868447,5392.772296529558,1.882437113976578,0.8317316077888933,0.0520545623193463,4.151339909649508,212.90033518489963,-51.101990005223,13.82910235499881,8.33952970264009,12.743697706413453
2.0,2.8909761451243474,4.091138231975611,0.532609534141051,1.5843299718715167,6.470039815433774,0.019624293877617462,1094.4887125478867,6858.279935600867,0.25276754575981586,0.5301509732428001,-0.07044347138318083,4.999661173696008,282.282675255149,43.850152520164706,12.308615489836482,12.539510089068887,11.816965203764902
2.0,1.0,6.835033525714424,1.9359190203726897,2.5581920526779993,7.072037296018406,0.3657021903459216,1411.2050800547129,5219.94890482704,2.6994269091105103,0.9613127194845981,-0.19949892863466984,4.075586453187432,310.332872964037,1.8070532112515885,8.353218453421068,5.062517245995435,7.59369293783595
1.4991989468413318,1.4991989468413318,5.661251361396786,2.198234849864568,2.5861681763118174,8.363980153947988,0.0839543114041577,1127.1169537611656,5224.5601510211445,1.1780544716147894,1.0004806318952009,0.06842229784360919,4.2799359157473065,78.22582896288478,-43.02167537719979,11.434106527746858,9.611631913046569,11.000985875969508
2.0,1.0,5.708139079360354,1.8489276076516774,2.2827507997756524,8.714246940781184,0.32065851329027206,2010.0972524838996,4347.709509494717,1.195181538443369,0.7085674570533336,0.017608196924058073,4.228781104095484,253.85640812856187,-28.77605433316403,12.74190103627992,6.417255001212447,9.207999733383886
1.0,1.8726258854858964,7.378656639991535,1.607327864910293,2.3239363521368066,7.379903604299656,0.116599337544602,929.4947884313988,6098.853180165116,1.2034971280959235,1.193821223435423,0.07108381198401276,4.351787765645769,134.5345134229706,-49.43776272586475,12.267883610972161,10.773250052676579,12.10168213098283
1.0,1.0,1.4358782107459025,5.084403650472818,2.8328609584236975,8.337630511803878,0.021073274304268447,1885.1878075081042,5829.704311502095,1.9764242733236048,0.42317180314760455,0.10826820875343764,4.0655054535241355,165.40681198126845,-68.51039609417924,11.521471328249337,11.00918915245694,15.950181686355702
1.487384441672043,1.487384441672043,5.993267354995509,3.5477379008236554,1.9117506132854845,8.219527664746362,0.18893081329969139,836.1639255720656,4732.6426321652425,0.9216947237180751,0.6538645997504838,-0.16954110842033504,4.453362480299419,30.73547688754674,-29.87300591468804,14.584227319038813,11.474481531828774,13.869469818721399
1.0,2.0,1.6802683822923847,0.07861805344597567,0.8696309166259533,3.558382724044908,0.037030370520099276,1082.6350070869876,5513.028052236655,0.7564853715307693,0.752667037860546,0.0013456671383127172,4.460654332861687,295.3665569624589,42.24832636222509,15.10340139706114,12.74672443815583,14.894086657233744
1.0,1.0,7.18063082363979,0.9372300930208932,1.9288086211043303,8.039404031167292,0.1213158726359592,346.32685623220317,3151.0,0.32606654282164094,0.11,-0.2190902319207867,4.941943039490034,76.28049291374197,1.3702636636891548,9.211628906351022,6.527246526639141,8.736023221051635
1.8096630249049523,1.0,4.248660170825323,3.4779366554069626,2.2417711215352423,6.854840452312939,0.14832214189414306,1712.2582366239485,4684.226958007604,1.053976611815968,1.3024157562262382,0.04290044622794647,4.3228287429193895,231.83784255165722,-34.126606758208595,13.428637359041398,10.340702815387248,12.33396195006329
1.0,1.0,3.726921413992672,1.0197089542734468,2.5342595996086468,7.843892669880579,0.14151794717512556,444.78900929232714,3384.89125091534,0.3868543824893448,0.3484773538744643,-0.02019817559473347,4.838277940817513,112.06264362160775,-66.83839987205114,11.114659173420808,6.575622600146454,10.022273260894583
1.0,1.0,5.628798999889037,1.6089739602967918,2.4163710215447765,7.612235738127987,0.17625769130810298,1937.2204383151259,6664.190483557347,1.508209901105202,1.5598130462305329,-0.03800144434181591,4.152393966191037,299.41866089941885,38.062162341257576,8.751547873174811,7.8462060544797145,8.647307820116556
1.7007679956989394,1.0,5.936372672405261,5.084403650472818,2.015699603394736,8.888085308726549,0.34065064078426416,2428.5139844817186,5999.391391488174,1.3043428472000027,0.8662501150795594,-0.09281190954925023,4.272317056464515,114.6148917584564,6.04708974044023,8.546626545290373,7.561382392258091,8.432135562445511
1.5691417246177293,1.5691417246177293,8.156177800345363,3.072160339182204,2.312955703549213,7.444150750584788,0.22608957143250902,1745.44387326281,6870.0,0.8755857757994006,1.166607571626924,-0.14201871947140968,4.497118573018339,267.9351367865359,17.946028496436448,9.683331200331981,10.061510217387234,9.536203270294603
1.0,3.0,3.315627202960461,0.3556982490908148,1.3510689803259737,3.4968752774657794,0.16230956783279138,684.2671027066589,5519.649033064662,0.8724876753514555,0.9556095941893193,0.029267159325235798,4.426956958912821,290.64797454591,38.731336590759035,12.40151327156522,10.672649979981337,12.259827729231578
1.0,1.0,3.346580207314997,5.084403650472818,2.4954246018101927,8.871970524069107,0.06761736506549504,1634.3535353776788,5512.264721969169,3.387875879604443,1.3286448866430676,0.03985733655559885,3.636558670474799,278.01417712627875,24.56154372418822,7.5425427019609605,5.284706537776046,7.139981941762127
2.0,2.0,8.267203984785883,2.350564356889317,2.0912635419399783,6.89034752175246,0.15,1628.440000000001,6870.0,0.2,0.46,0.022999999999999986,5.04,204.7005847,-2.0303873,13.496,14.218,13.3943
1.0,1.5011878230440168,4.980466395432481,0.2741146274709414,2.4361229523707912,7.808455082614877,0.3159496836254212,1338.1935016672574,5744.901831128872,1.4468060379038314,0.2820744859117792,0.11562501367192315,4.23696436530868,152.02714753886752,-34.16721889214992,11.627767260184903,11.843816234368171,15.362757522220276
1.7912842924966834,1.0,8.667378801692887,3.237351592354752,2.225444287027209,8.721861604026696,0.36834862830013265,1238.186756065818,6699.873877113213,1.193045884900398,1.5461009952523215,0.04246463227310909,4.2858073318897745,69.25622719283565,10.657399086975495,6.5174245050836666,5.102786574623842,6.427423807076179
1.0,3.2027681413771267,9.30669662908128,3.487398217087908,2.6668511984160337,8.128235212441872,0.2222693408701955,1422.264498408288,5097.63086156245,3.0623667608774436,1.4282491327239415,-0.24199168843385818,3.9777411823522435,338.68717696142824,7.614025745054757,6.26223602258967,5.380711423046937,6.17170432647815
1.5445954487107494,1.0,5.896479868648889,2.9912542382283305,2.624998213437903,7.622516005408656,0.17701664982141418,1910.7715120381893,6870.0,1.1335793301429637,1.1850796461659412,-0.03157825538565209,4.150140581538116,242.16130780343082,-30.59169481288317,11.084555498939398,10.299941971480838,11.010743906962754
1.0,1.0,6.36325060834163,5.084403650472818,2.487121108744899,8.534301997553605,0.3436485716670556,2370.6878418570072,3163.6900653922353,0.7603819540218435,0.12026704319760136,-0.33110459374381274,4.673104593743813,73.26823071303224,22.9748352298825,10.203730875597573,9.359688242154862,15.197491143699171
1.0,1.5103498489401739,3.3145927251305856,3.8313798549945273,1.5904352185653066,6.438006003560987,0.05215265178860451,739.3523768583568,4647.76816338374,0.986109912991145,1.0618494157094194,-0.009669532930239644,4.578730903927556,120.37525058844074,-40.003944551154575,9.015106979907495,6.525002409971955,8.607298959676623
1.0,1.0200232297321876,1.1088007708297314,0.11516744807528004,1.5023491957414432,5.062110373691218,0.09665907180385487,759.987289170195,5459.738741028457,0.8912013937839313,0.9693993031080343,0.1611802090675897,4.518798606216068,299.13460198972194,40.61103432548491,13.911820068889783,11.924425411728185,13.730081648511572
1.062506941510411,1.0,7.457695921475938,4.826630982849764,1.688877724613839,8.542750019775001,0.3471334147092468,2282.485554988783,4210.188631466197,3.2756598680626112,0.8829981119091683,-0.06781688220557344,3.3495061640612445,246.10585936537606,-21.29604406281531,12.403208579489311,8.942114191796342,11.629787192974822
1.0,2.8376006085347303,9.415041678316092,3.460634211416465,2.583552058190341,8.361694060657547,0.38265583791610397,1455.2292604051818,5212.912265246752,5.551825528240982,1.5077493292764352,-0.3886320425974311,3.7027573779592133,258.8751302484038,11.266569351217933,6.3600116090578265,5.6224293997920745,6.29483961674673
1.0,1.583421519018435,7.689509126532686,4.1923197160844925,2.734218128931155,7.219099773026725,0.17431971746355363,978.0035979759522,4002.410229111654,0.8848056430282114,1.2592663164908315,-0.19138052133196592,4.0699407392196125,264.9727906619117,-4.214360471535514,12.171970369609806,8.794446559474828,11.736267935684896
2.071592102095747,1.0,5.705126160682401,4.0638811950171325,2.4954778847780106,8.380486124275928,0.23078308225396954,1993.2928455960086,5735.297605586235,1.5422824093422436,0.2374828292799466,0.14078980255239365,4.2578888678065745,210.6554587268218,-52.89549048630094,9.937976179820845,8.557458293183895,11.989045117324427
1.6192043172921549,1.0,7.1970658475865985,5.084403650472818,2.4923365326573648,8.444725668562398,0.3181788886113846,1500.8333805157833,5259.233920177303,3.244082530048477,1.8189727861616105,-0.02310858534192858,3.9106551054340106,194.06207472275076,-4.21514024569445,7.322084036263325,5.519717891503676,6.790295407751625
1.6617038454813469,1.6617038454813469,7.136162834735813,1.088900619881441,2.6925952472930454,7.383089433224089,0.24243590395039125,1224.406129055802,5634.213404698506,3.3651181539906156,1.1263771066593486,0.16549114765948972,4.038931361755006,200.18497998856327,-8.100294874540928,15.106728473272751,13.488633490857783,16.020620000000008
1.0,1.0,7.816231497985763,4.602413314912476,2.0631154554246764,8.243118312208114,0.21970209130922708,1794.232601977865,6593.570626893464,1.4304230630132153,1.5766941226347804,0.06306915537052962,4.199896132886212,210.58294127018814,-35.644585407479184,7.173939303150348,6.1875559677793195,7.079040477812589
1.0,1.8871568128163787,2.089242893734913,1.2400894939419327,2.386542539576509,4.699779485171576,0.055100512060699686,1383.0188462428212,5785.73662113999,1.2839925552107692,1.1278990231028536,0.21888897078587125,4.277680781517717,73.45435633907856,-64.17422788362325,11.523798763827102,10.119335524788331,11.534291432469702
1.0,1.0,8.359962735252331,4.018279165183136,2.0813991161701506,8.344262289792162,0.23000595325712872,1787.2429719142372,6687.580088995453,1.5084987179792744,1.6696413309277076,0.04570130559236549,4.170684153137006,242.228147106805,-11.005028023585936,6.415203274951614,5.587117002207009,6.3429809128028065
1.0,1.0268676540449353,2.3768559645850855,5.043321513892537,1.397001630028138,8.113893704118054,0.1899914788375063,1446.5723338169892,3710.8112783456604,0.2830039445577487,0.36761471566290943,-0.003947576872988275,4.5354193770015785,71.30873992952431,24.72380165214401,13.927661809920467,8.187780799204702,12.47161550686885
1.3804818854930359,1.0,4.334640996517034,2.298323701541717,2.0123553394493325,7.691643528994916,0.5180978585588585,1006.9352401962608,4393.065869191597,0.6960877101678885,0.4755156875591088,0.0584380309272268,4.592936384106763,142.02834241975484,42.61610193426965,12.87072117908749,8.655606342514528,12.008142826244733
1.1061255854909955,1.3183767564729865,5.492277830031797,4.1434417209052965,1.728335118352359,4.65428699615048,0.0748169364746925,500.318376756473,6026.425295664573,1.2365454771611961,1.4331408811406727,-0.18625206381386342,4.449746399295549,104.36950797002459,27.899690163467035,8.713393590055794,6.255882743020659,8.627534650146428
1.6042223203395691,1.3957776796604309,2.5807995651233906,2.7415314941704096,2.273712822930265,6.920246925350003,0.0822601810352737,1091.4047565955993,5028.71438127921,0.9096360194272346,0.4393399381860713,0.12072410199736644,4.501662214372835,29.8817468163731,-62.17157926277591,14.68615493982536,9.855601117531574,12.689519286235253
2.0,1.0,4.673553564684838,5.075967028492405,1.9836509562427862,8.311685328261992,0.2342915162296025,1930.5096973303657,4021.1415945280246,0.9332380986683662,0.9202902515566077,-0.0051218132618272745,4.304800909512341,247.07937290229856,-25.09809922382933,14.723541494932508,8.933429017952092,13.207820949945459
1.8056022187702383,1.0,5.43355380930592,5.084403650472818,2.3069413524716595,8.859263532945057,0.3240226617559613,2420.116193334886,5990.132992092171,1.4610868462394762,0.775248193299669,-0.11148750239171769,4.222892995251781,81.95211556948786,2.2206538658405037,10.107509865100292,8.209057155269896,9.877210449835804
1.0,1.2996686838414908,2.7146469808465246,0.21565359265164363,1.47452225076037,4.887156982448648,0.10474641833669592,751.4301382744504,5468.659431014544,0.9079801210304894,0.9610099394847552,0.16369701815457344,4.50201987896951,296.4685343228419,40.23271390351678,13.671884269264002,11.748808066547543,13.509161739765222
1.9621021041650275,1.0,2.2968157562464158,4.349457616455344,2.5989624745154933,8.320378481755382,0.09806801186678206,1093.4928769915755,4950.402832104212,1.0647053411699843,0.2300201780017308,0.16831703332060483,4.452036397374224,27.414296210844157,-52.17728650267358,15.509905240362972,9.139072799264534,12.476348343603835
1.4643654994124256,2.928730998824851,3.004049482482429,0.14888870645056146,1.1334076746642632,2.4771020038973304,0.018753161333020133,502.1429847990599,5766.160812972972,0.8146436549941243,0.8860690350176272,-0.012008613730676035,4.384915327097537,290.9365343793255,45.9112108398909,14.277727454007154,12.129549172268037,14.178713704084716
1.0,1.381709201245212,6.448775993825077,2.092849988607083,1.8528693402877048,7.347326252607092,0.32990881777988446,1161.6664425456129,5521.0191262261105,0.8947358090869727,1.0966206511408036,0.0615825989833331,4.447407501722031,287.2939503394525,-16.277504214158853,11.373741360003073,9.042544919131426,11.054155538592507
1.0,1.0,2.108024653080954,5.084403650472818,2.630730438354309,8.821006933206299,0.07216625962551887,1496.5219977540517,5641.603371797219,1.81423515683493,1.230235280973557,0.051329410742387775,4.04598325273867,208.08088540448097,-11.92773071538056,12.587712441702232,11.133614452987393,12.214034088621313
1.0,4.0,9.415041678316092,3.853706258258766,2.6390573296152584,7.87162763077618,0.27680000000000005,1417.8,5210.2,3.7439999999999998,1.5,-0.47,3.7879999999999994,346.8701486,21.1340376,5.98,5.24,5.90914
1.0,1.0,3.418602773303911,5.084403650472818,2.454743221264026,8.887057627514912,0.10232164627573954,1644.8806782719053,5464.639893253222,3.9159461476508772,1.3384953458199271,0.02572406904097409,3.6198557179575155,240.53037576815447,32.18809646829808,8.762057386310385,5.850037238361036,8.165429731902403
