sy_snum,sy_pnum,discoverymethod,pl_orbper,pl_orbsmax,pl_rade,pl_orbeccen,pl_eqt,st_spectype,st_teff,st_rad,st_mass,st_met,st_logg,ra,dec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,pl_rade_missing,pl_orbper_missing,pl_orbsmax_missing,pl_orbeccen_missing,st_teff_missing,st_rad_missing,st_mass_missing,st_met_missing,st_logg_missing,sy_dist_missing,ra_missing,dec_missing
1.0,2.0,7,1.8505942549489476,0.03229292519626216,1.9912362411130655,0.23,999.8,170,3159.0,0.1505,0.16,-0.27,5.05,75.4868824,-6.9485133,1.852358992690313,12.57,6.736,10.6467,1,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,8,2.6989253627696517,0.097190229584501,1.2787091504399533,0.13,638.0,190,5010.0,0.71,0.74,-0.34,3.9879999999999995,207.3497402,-12.2849182,4.766217032503191,11.985,9.607,11.6627,0,0,0,0,0,0,0,0,1,0,0,0
1.0,2.0,7,8.133880887949207,1.6351056591826783,1.8212261325932602,0.601,612.712,190,4780.0,0.68,0.81,0.31,4.537999999999999,297.7101763,48.0818635,3.6575100387012114,9.46,7.009,9.15098,1,0,0,0,0,0,0,0,1,0,0,0
1.0,4.0,8,0.6727612932006802,0.017800624625506637,0.9820784724121582,0.0,1774.0,190,5261.0,0.88,0.84,0.04,4.154000000000001,8.7401487,4.3807215,3.87722242906119,8.97,7.066,8.76221,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,8,1.6719397359103567,0.050693114315518116,2.5641798306825083,0.0,887.0,57,5227.8,2.994,0.82,-0.122,4.058,347.4928024,18.3961597,5.558471498162529,11.59,9.982,11.3987,0,0,0,0,1,1,1,1,1,0,0,0
1.0,1.0,8,2.3113977472355547,0.07816402096935436,2.609996260626822,0.0,801.0,190,5321.0,0.79,0.87,0.071,4.58,15.6543938,51.3038918,5.178609980516584,11.948,10.151,11.9579,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,1.0835324912330162,0.02887895955037667,2.644044871126298,0.18080000000000002,1395.0,190,5400.0,0.84,0.89,-0.14396,4.292,43.6880738,-10.8980242,5.224929135318663,11.44,9.969,11.5518,0,0,0,1,0,0,0,1,1,0,0,0
1.0,2.0,8,0.5771982588079475,0.016473562692888934,0.9604989865384754,0.0,2463.0,190,5959.0,1.22,1.18,0.255,4.322,140.3390845,14.3678691,4.708268143991659,9.452,8.018,9.30733,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,3,6.687787639525121,1.1216775615991057,2.450330401391411,0.154,1294.9119999999998,190,5455.8,1.33,0.37,-0.12840000000000001,4.264,266.6682917,-34.3860806,8.843759381917984,15.740199999999998,14.586911999999993,10.620735999999999,1,1,0,1,1,1,0,1,1,0,0,0
1.0,1.0,7,6.799055862058796,1.1019400787607843,2.3775859341909005,0.181,1585.6,190,4846.0,4.44,1.34,-0.03196,3.18,223.3461495,18.2352618,4.889213144891079,7.8,5.437,7.52124,1,0,0,0,0,0,0,1,0,0,0,0
1.0,2.0,7,6.279609012639604,0.6481498146292095,2.2308543958202813,0.342,1104.6,190,3287.0,0.36,0.34,0.076,4.87,175.4326081,42.7515862,2.4860976069835243,11.939,6.822,10.5769,1,0,0,0,0,0,0,1,0,0,0,0
1.0,1.0,8,1.0606465583609903,0.03567597645246986,2.804147949480851,0.18,2580.960000000001,190,7826.0000000000055,1.88,1.78,0.041,4.17,109.1045212,-31.2443947,7.286075269566746,12.227,12.04,12.586,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3.0,7,3.612808017162641,0.1806534996932576,1.623733291153949,0.015,777.6,111,5809.4,2.0319999999999996,0.8,0.3,3.976,65.1975693,-59.4096776,3.802685703940278,9.36,7.071,9.06573,1,0,0,0,1,1,0,0,1,0,0,0
1.0,1.0,3,5.096486509487754,1.0116009116784799,2.4503304013914105,0.22400000000000003,1011.7119999999999,190,5536.4,1.284,0.51,-0.09840000000000002,4.5120000000000005,269.408997,-28.9631577,8.833608482690892,16.676,15.01963999999999,10.822476,1,1,0,1,1,1,0,1,1,0,0,0
1.0,1.0,7,5.651787179537821,0.6678293725756554,2.128683575654689,0.442,1214.8,93,4840.0,11.16,1.41,-0.21,2.48,27.1628025,37.9527542,4.766489396110288,5.94188,3.875,5.67103,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,3,8.609042845046117,1.791759469228055,2.623969283102103,0.0,1421.312,41,5912.0,1.384,1.0,-0.24,4.5,272.1769583,-29.8358056,8.071218539969863,17.02,15.01963999999999,6.9298839999999995,1,0,0,0,0,1,0,0,0,0,0,0
1.0,1.0,8,2.424005416801556,0.08709470685093376,2.6939512767227085,0.57,1100.0,51,5800.0,1.35,0.96,-0.19,4.14,288.2545808,43.7048379,6.926380743105302,14.301,12.777,14.1964,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,3,5.2590133683401294,1.9095425048844386,2.4503304013914105,0.154,1011.7119999999999,190,5544.0,1.3299999999999998,0.5,-0.09840000000000002,4.5120000000000005,268.668625,-31.0319167,8.892855620084674,16.4732,15.01963999999999,10.822476,1,1,0,1,1,1,0,1,1,0,0,0
2.0,1.0,3,6.507110622048481,2.0014800002101243,2.4503304013914105,0.22399999999999998,1011.7119999999999,190,5536.4,1.284,0.72,0.0416,4.378,269.260406,-28.1161671,8.134760782418645,17.02,15.01963999999999,10.863846,1,1,0,1,1,1,0,1,1,0,0,0
1.0,4.0,8,3.803200949992814,0.10779104900015879,1.269760544863939,0.1266,1101.6,190,5858.0,1.04,1.0,-0.12,4.41,300.864006,44.3375497,6.098797616002851,12.923,11.431,12.8391,0,0,1,1,0,0,0,0,0,0,0,0
1.0,1.0,3,5.2590133683401294,1.0647107369924282,2.6780387662724796,0.154,1069.9119999999998,190,5544.0,1.3299999999999998,0.53,-0.0064,4.46,269.5835833,-32.2953056,8.160803920954665,16.8172,15.01963999999999,10.822476,1,1,0,1,1,1,0,1,1,0,0,0
3.0,1.0,7,7.3427791893318455,1.2864740258376797,2.3756216641316152,0.22,1540.6,190,6289.0,1.3,1.23,-0.08000000000000002,4.3,224.5892892,44.0428571,4.664900290195858,8.928001,7.431,8.85821,1,0,0,0,0,0,0,1,0,0,0,0
2.0,1.0,8,2.312576581416071,0.07622002591140908,1.2438663679876125,0.215,753.0,190,5048.0,0.76,0.8,0.0,4.58,353.9543517,0.4447043,4.150238009662634,10.19,8.029,9.93208,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,1.6462758659921752,0.05364502689561411,2.7353410613381137,0.24,1518.0,190,6450.0,1.31,1.27,0.02,4.3,101.9942455,-21.9107112,6.6504213411800395,13.325,12.137,13.2385,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,7,6.175659348283617,0.795839138783491,2.655317955117481,0.477,370.0,40,5799.0,1.59,1.04,-0.03,4.05,231.7420543,-16.5090014,5.051885996708063,9.899,8.244,9.77168,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,1.2427184046309805,0.11952212521867503,0.598836501088704,0.07959999999999999,968.8,190,6104.0,1.23,1.08,-0.2,4.29,284.7862158,48.4232622,4.497397875400712,8.834,7.486,8.6992,0,0,1,1,0,0,0,0,0,0,0,0
1.0,1.0,8,1.57612149298344,0.044782142771893185,1.9499021703248507,0.0,934.0,190,4987.0,0.83,0.87,0.305,4.54,32.782085,2.4181937,4.812720796827821,11.559,9.339,11.3227,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,1.7717223944512124,0.058929067529287484,2.949845390781515,0.18,1387.0,38,6100.0,1.34,1.16,-0.15,4.2,171.1303716,-42.7321394,5.843674843308092,11.693,10.325,11.5712,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,6,7.065613363597717,0.9932517730102833,2.720563141775751,0.0,1484.7040000000002,190,7826.0000000000055,0.23,0.5,-0.324,5.201500000000001,331.0504119,26.4188227,7.0875569969806245,14.769,15.01963999999999,14.5897,1,0,0,0,0,0,0,1,0,0,0,0
1.0,2.0,8,2.435436254313704,0.4636019009608926,1.2325602611778486,0.20285999999999998,721.4,190,5367.0,0.81,0.91,0.19,4.472,297.7950939,40.4176403,6.357115832875047,14.149,12.321,14.0561,0,0,1,1,0,0,0,0,1,0,0,0
1.0,1.0,7,1.5095620153873688,1.6774129806287188,2.8082574615192355,0.0,1166.912,190,6091.0,1.19,1.23,0.01,4.45,330.7950219,18.8842419,3.897956534883068,7.65,6.308,7.50866,0,0,1,0,0,0,0,0,0,0,0,0
1.0,1.0,8,1.4727036819100525,0.4004635185411476,2.5293221798183856,0.05,1464.6,190,5450.0,0.73,0.55,-0.2,4.6,348.1571282,-22.6741248,5.288867860261306,11.907,10.325,11.9761,0,0,1,0,0,0,0,0,0,0,0,0
1.0,1.0,7,2.8069901489571136,0.11332868530700317,2.5098245914180093,0.0,1523.6,190,5686.0,1.02,0.93,-0.35,4.39,11.1652594,-65.6527159,3.136180936604262,6.55,4.945,6.37578,1,0,0,0,0,0,0,0,0,0,0,0
3.0,1.0,2,9.85332303799997,3.179719109667007,2.339102442873147,0.35540000000000005,2050.0,135,5900.600000000001,2.534,0.14,0.07999999999999999,4.117999999999999,248.8075,-35.7247583,5.0008071557772755,7.9824787200000005,6.0972,7.585983999999999,1,0,0,1,1,1,0,1,1,0,0,0
2.0,1.0,8,1.330184221178233,0.9042575682141146,2.598384133547774,0.0,1098.2,190,5600.0,0.97,0.92,-0.23,4.5,91.0897193,-16.9653901,5.27583144242877,11.352,9.749,11.2907,0,0,1,0,0,0,0,0,0,0,0,0
1.0,2.0,7,2.611539300721366,0.10436001532424277,2.3149825361328022,0.02,1881.6,43,6123.0,1.12,1.12,0.05,4.55,263.3395365,5.7008254,4.308184973210166,8.65,7.297,8.51188,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,2.9160497926576645,0.11511280710050457,1.252762968495368,0.39,641.0,97,5278.0,0.78,0.8,-0.27,4.5,187.9948428,-35.5544523,4.116461502892013,9.743,7.874,9.55369,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3.0,8,3.6040565896736583,0.1988508587451652,1.597365331199831,0.15,752.0,80,5430.0,1.71,1.05,0.2,3.99,228.2482353,-16.7246474,5.775470377946984,11.429,9.714,11.4019,0,0,0,0,0,0,0,0,0,0,0,0
1.0,4.0,7,4.131961425793407,2.1168208066031826,2.477810180127105,0.073,796.912,127,4440.0,0.68,0.74,0.12,4.62,106.559098,-47.5878156,3.879342776599514,10.54,7.715,10.1026,1,0,1,0,0,0,0,0,0,0,0,0
2.0,1.0,7,6.646000828540272,1.0260415958332743,2.1286835756546885,0.11,1214.8,95,4807.0,5.43,1.29,0.04,3.06,14.5594349,33.9505774,4.079408573606119,6.00272,3.826,5.72695,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,2.1196170152504545,0.06439819879285144,2.2079446888399246,0.013,739.0,190,4656.1,0.72,0.73,0.099,4.59,339.0258401,-17.0003046,4.856621271597626,12.324,9.764,12.0725,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,3.0949987079614316,0.15186234930924608,2.7013612129514133,0.112,897.0,31,6350.0,1.4,1.29,0.1,4.4,296.9603348,46.0342954,6.964523060979846,14.355,12.918,14.2622,0,0,0,0,0,0,0,0,0,0,0,0
2.0,3.0,8,3.921266155594917,0.2528576812976011,1.3987168811184478,0.021,508.4,190,5816.780000000001,0.94,0.96,-0.18520000000000003,4.386,295.2978883,46.9204303,6.933442518718113,15.31,13.535,15.1626,0,0,0,0,1,0,0,1,1,0,0,0
1.0,1.0,7,5.637642672151656,0.6397464038328301,2.2042535768477043,0.27,1160.8,190,6176.0,1.33,1.22,0.19,4.29,324.5351273,-31.7378373,4.538054480094275,8.56,7.299,8.41991,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,1.117111452445613,1.9373969276607643,2.7877236098240514,0.1204,1155.6,35,6520.0,1.14,1.14,-0.05,4.25,340.0846204,69.5037313,5.513646464398131,10.858,9.669,10.7156,0,0,1,1,0,0,0,0,0,0,0,0
2.0,2.0,7,6.19957567558823,0.8586616190375187,2.5260757868426746,0.23,2312.592,47,5972.0,2.29,1.38,0.03,3.86,246.4380471,-33.5672217,4.700980240834068,7.96,6.581,7.81828,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,1.2883136862155338,0.039605254592359425,2.9121332496776775,0.0,1957.0,29,6367.0,1.69,1.39,-0.14,4.15,76.8673317,16.8676948,6.499537385434432,12.624,11.093,12.4667,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,8,2.4282057783183992,2.2206616493541986,2.547020358442544,0.35,961.512,190,5246.0,0.87,0.99,0.0,4.53,324.5359781,30.4881882,4.536710386678631,10.375,8.544,10.2743,0,0,1,0,0,0,0,0,0,0,0,0
1.0,1.0,8,1.649466011102422,0.05270629563093425,2.70951579326382,0.092,1367.0,190,6214.0,1.13,1.2,0.108,4.41,114.2833819,-32.7554188,6.414831784899802,13.525,12.02,13.3498,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,2.6560970399276433,0.10029772131536394,2.4740142086215764,0.53,600.0,104,5075.0,0.79,0.89,0.26,4.65,291.0636813,0.7460143,5.827138102685946,15.293,11.782,14.6645,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,0.9151637770990992,0.5043363517931448,2.84147325452492,0.13804,1542.8,35,6250.0,1.21,1.13,-0.06,4.3,16.1849423,74.3313055,5.672181722386313,11.552,10.094,11.4128,0,0,1,1,0,0,0,0,0,0,0,0
2.0,1.0,2,9.85332303799997,5.846438775057725,2.2069577300631797,0.4,1428.0,9,5204.0,2.002,2.6,-0.027399999999999997,4.118,220.4897992,-37.7936323,4.596063848871989,4.01,4.487,4.01093,1,0,0,0,1,1,0,1,1,0,0,0
1.0,1.0,7,1.8257099085976025,0.06428848988236187,2.442074804466668,0.078,1000.0,26,6500.0,1.78,1.44,-0.054759999999999996,4.1,27.407731,-34.4590985,4.934042185264735,8.57,7.437,8.45824,1,0,0,0,0,0,0,1,0,0,0,0
1.0,1.0,3,5.2590133683401294,1.200248319005721,2.5183054784773864,0.22400000000000003,1114.9119999999998,190,5544.0,1.284,0.9,-0.09840000000000002,4.5120000000000005,267.982875,-29.9897306,7.901377353792616,16.4732,14.586911999999993,10.822476,1,1,1,1,1,1,0,1,1,0,0,0
1.0,1.0,3,5.203642183511226,0.6678293725756554,2.701887223850495,0.154,1208.9119999999998,190,5536.4,1.3299999999999998,0.11,-0.0064,4.46,270.097833,-31.2452583,8.881975184248867,16.676,15.01963999999999,10.822476,1,1,0,1,1,1,0,1,1,0,0,0
1.0,1.0,8,0.8760433222483786,0.024009452460351865,2.745474429748209,0.0,1094.4,68,5675.0,0.96,0.98,0.02,4.47,267.2848846,29.8790428,5.701159036449487,13.181,11.037,13.0045,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,3,5.096486509487754,1.4929040961781488,2.4503304013914105,0.22399999999999998,1011.7119999999999,190,5536.4,1.284,0.76,0.0416,4.377999999999999,269.6496667,-28.1336694,8.418697944667139,16.676,15.01963999999999,10.863846,1,1,0,1,1,1,0,1,1,0,0,0
1.0,1.0,8,1.9168956118175544,0.03700672562909567,1.1384738220932402,0.32,384.0,190,3131.0,0.24,0.21,0.39,4.99,23.507315,65.5139877,3.501811651694749,15.648,10.205,14.1872,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,8,5.609268477814087,0.6135627012171029,1.4350845252893227,0.117,797.8,41,5800.0,1.05,1.1,-0.17240000000000003,4.292,256.8431021,62.475548,4.566445989549982,9.017,7.349,8.81983,0,0,0,0,0,0,0,1,1,0,0,0
1.0,1.0,7,8.647923918335279,1.987463304783483,2.6190719086814553,0.8206009999999999,814.6,190,5111.6,1.6600000000000001,1.02,0.0,4.196,170.2147665,-23.2181063,3.7652083510445666,8.0,6.419,7.82889,1,0,0,0,1,1,0,1,1,0,0,0
1.0,1.0,7,7.731492029245684,1.5830939370944985,2.06990152187303,0.148,1193.0,190,5603.0,3.13,1.49,0.17240000000000003,3.64,43.3636339,-8.8480392,4.826720468723738,7.89,6.204,7.72194,1,0,0,0,0,0,0,1,0,0,0,0
1.0,1.0,8,1.4361934340322164,0.044973365642731154,2.745474429748209,0.0,1587.0,51,5630.0,1.59,1.19,0.34,4.11,347.7043164,-7.8575592,6.289646922912703,13.973,12.032,13.6635,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,7,5.378929143040425,0.13811891092829648,1.5808136140741038,0.037,862.6,190,5158.8,1.31,1.09,-0.007399999999999995,4.542,92.1330955,-59.5409853,5.991507046204883,11.722,10.635,11.8764,1,0,1,0,1,0,0,1,1,0,0,0
1.0,1.0,7,4.316687793365541,0.25541711186450544,1.95526957277452,0.44,1023.0,153,3785.0,8.701899999999998,0.6,0.14,4.2885,35.5624031,47.8802075,2.5596661953359523,9.4,5.554,8.63186,1,0,0,0,0,1,0,0,1,0,0,0
1.0,2.0,8,2.235396642559805,0.07055165595094469,2.6390573296152584,0.0398,650.0,190,4360.0,0.7,0.74,0.11,4.55,286.3760037,-41.4376399,4.081949729340252,11.595,8.351,10.9028,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,8,2.5580099507619365,0.09133866741538797,2.511305123642531,0.042,920.0,132,5144.0,0.79,0.82,0.04,4.55,51.2284214,-73.9575458,5.467777400745893,13.004,10.8,12.7606,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,8,1.353707066120089,0.04449523988655121,2.9230540480560054,0.0,2085.0,23,6670.0,1.91,1.52,0.09,4.06,216.5238248,59.4442735,5.775718566174208,10.16,9.21,10.1036,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,3.139547295441991,0.1595645696713384,2.217353948631385,0.074,1431.4,190,6560.0,1.72,1.41,-0.09,4.11,42.5582023,25.3335334,4.469924181399101,7.51,6.579,7.40775,0,0,0,0,0,0,0,0,0,0,0,0
3.0,1.0,7,1.4915998752651614,0.039220713153281295,2.4070270980037365,0.0,1127.0,190,5186.0,0.94,0.77,0.13,4.38,7.4990038,-5.76496,4.024674675898028,9.44,7.308,9.192761,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,3,6.6595229946299455,1.5040773967762742,2.7018872238504956,0.154,1208.9119999999998,190,5536.4,1.33,0.69,-0.0064,4.46,271.522167,-30.7326389,8.31898612539206,17.02,15.01963999999999,10.822476,1,1,0,1,1,1,0,1,1,0,0,0
1.0,1.0,8,2.5363502745420416,0.09839632185619336,2.3540383745829616,0.286,1046.0,190,5445.0,1.64,1.09,0.36,4.04,163.0323119,0.493167,5.367297571288098,10.612,8.89,10.4594,0,0,0,0,0,0,0,0,0,0,0,0
1.0,4.0,8,1.8585850605257013,0.05638033343610764,1.9358598132018119,0.03,907.0,91,4960.0,0.83,0.88,0.37,4.54,20.2148196,66.0722009,5.184611009932202,12.291,10.157,12.1216,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,1.6823314331544061,0.8921477808926671,2.821676461177069,0.0,927.0,190,5550.0,1.86,1.28,0.08,4.01,94.3363562,-38.3233826,5.675671024495125,11.155,9.393,10.9185,0,0,1,0,0,0,0,0,0,0,0,0
1.0,2.0,7,9.574080300037034,2.5494451709255714,2.0980328887546635,0.77,1743.9920000000002,74,5636.8,2.466,1.06,0.09200000000000001,3.9599999999999995,236.8689866,-37.9172333,2.788265201624789,6.01,4.323,5.83135,1,0,0,0,1,1,0,1,1,0,0,0
1.0,1.0,8,1.4451597894035408,0.03835495387646399,2.701294096605202,0.0,1457.0,63,5650.0,1.34,1.02,0.15,4.0,72.9005729,-34.2262128,6.948206004590618,14.412,12.724,14.2136,0,0,0,0,0,0,0,0,0,0,0,0
1.0,4.0,7,5.099073430558133,0.43048287108345223,1.767104457652191,0.18,529.6,190,5685.8,1.3619999999999999,0.78,0.238,4.078,26.0093029,-15.9337987,1.703444862165027,3.8593936,1.794,3.80122,1,0,0,0,1,1,0,1,1,0,0,0
2.0,1.0,8,1.4289590408524666,0.04261877933518441,2.651197622842733,0.096,1414.0,40,5943.0,1.06,1.09,0.06,4.42,5.618525,-59.9425892,5.83813852715528,12.283,10.793,12.0815,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,1.6521181939889913,0.04919008419075894,2.674631291556765,0.22084,1168.0,190,5453.0,0.99,0.96,0.302,4.43,21.0651251,32.8107,6.089246669144085,13.51,11.614,13.2846,0,0,0,1,0,0,0,0,0,0,0,0
1.0,6.0,8,3.307655637253791,0.16041672140590468,2.1412893033957383,0.001,658.0,190,5770.0,0.97,1.02,0.07,4.47,192.1848981,64.8552755,4.448939678150557,9.534,8.034,9.36789,1,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,8,1.148092690759006,0.0309558841204451,2.573909098833009,0.46980000000000005,1311.0,190,5180.0,0.87,0.9,0.12,4.51,307.7255587,6.4293305,5.038522797583147,11.728,9.632,11.5638,0,0,0,1,0,0,0,0,0,0,0,0
1.0,3.0,8,2.0918640616783932,0.29274572220009365,0.9700210542951229,0.017,647.2,190,5828.0,1.55,1.08,-0.006,4.51,294.2189131,49.4792536,6.729532510666265,13.567,11.998,13.4015,0,0,1,0,0,0,0,1,1,0,0,0
2.0,1.0,7,7.4999765409521215,1.3812818192963463,2.3723418053632073,0.575,1331.0,64,5748.0,1.05,1.08,0.18,4.318,138.7885794,23.3748792,3.9110004828300524,8.05,6.53,7.8859,1,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,3,4.974939555809527,0.9669838461896731,2.450330401391411,0.22400000000000003,1011.7119999999999,190,5536.4,1.284,0.18,0.0416,4.378,268.8655417,-28.3060611,7.601402334583733,16.676,15.01963999999999,10.863846,1,1,0,1,1,1,0,1,1,0,0,0
1.0,2.0,3,6.403247795774632,0.8153648132841945,2.701887223850495,0.22399999999999998,1208.9119999999998,190,5308.4,1.284,0.26,-0.0064,4.46,271.915,-28.4852222,6.68586094706836,15.488,11.962383999999993,10.822476,1,1,0,1,1,1,0,1,1,0,0,0
2.0,1.0,8,1.3413126854426312,0.045928931888399804,2.8986705607108596,0.0,2100.0,5,7800.0,1.92,1.75,0.0,4.1,147.5800667,-66.1139253,5.145725471184772,8.191,7.75,8.17401,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,8,1.397246665077835,0.04334680450336586,0.8603550995438518,0.0,1586.0,190,6353.0,1.42,1.25,-0.018,4.23,60.7483361,9.2077676,3.841988877736347,6.91134,5.706,6.77613,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,7,5.998936561946683,0.7419373447293773,2.7167647635647976,0.2,1188.0,92,4263.0,32.3,1.1,-0.31,1.6624999999999999,48.7813299,73.868015,5.584078845840952,6.55594,3.062,6.02012,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,0.9749912449565168,0.026972937501426045,2.5203542279708007,0.072,1714.0,190,5640.0,1.09,1.0,0.143,4.36,130.2951535,-16.0363275,5.301218155189563,11.097,9.604,11.1424,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,1.4180333093869395,0.044208254664320365,2.8322717244009548,0.049,1652.0,190,6330.0,1.32,1.26,0.07,4.3,274.3732697,-3.3810594,5.702581754079682,12.783,10.201,12.3977,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,8,1.865109058644176,0.06156535565815483,2.570472538117647,0.0,1445.0,190,5760.0,1.73,1.15,0.13,4.02,115.9317105,-1.073333,5.9260589835310595,11.544,9.991,11.4079,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,1.6289469672303256,0.047255654077480475,2.5373409596364214,0.0,1092.0,71,5425.0,0.84,0.9,-0.15,4.54,52.3420548,22.2993491,5.811266733574014,13.547,11.088,13.2056,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,1.7299517937128148,0.05097824476462945,2.326984979817581,0.067,1082.0,190,5330.0,0.92,0.89,0.026000000000000013,4.101999999999999,35.3834942,32.2460441,5.545981808392155,12.525,10.501,12.3021,0,0,0,0,0,0,0,1,1,0,0,0
1.0,3.0,8,3.9049581077060243,0.13434024015245016,1.33500106673234,0.18339999999999998,861.6,190,5752.8,1.03,1.1,0.196,4.46,293.568197,39.0363123,7.043910725763184,15.481,13.838,15.3648,0,0,1,1,1,0,0,1,0,0,0,0
1.0,2.0,8,1.2314780431380354,0.15373701381616095,0.8878912573524571,0.058147399999999995,748.0,190,5538.0,1.07,1.07,0.18,4.41,291.8481764,44.9682807,5.899979541985754,12.603,10.97,12.4897,0,0,1,1,0,0,0,0,0,0,0,0
2.0,1.0,8,0.6661250697943342,0.019135738308475984,2.7065824578271753,0.0,2097.0,190,5814.0,1.08,1.07,0.196,4.4,116.3707214,-52.3832587,6.031009726847056,13.18,11.226,13.0168,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,2,2.3884922480835526,4.442651256490317,2.493931844637797,0.2104,1101.6,179,5610.8,1.136,0.19,0.11959999999999997,4.378,15.8992489,-55.2658291,5.271555994911308,15.788,9.237001,11.960139999999999,1,1,0,1,1,1,0,1,1,1,0,0
1.0,1.0,8,2.132289058887124,0.06859279146561172,1.1233049012584813,0.0,754.0,190,5087.0,0.8,0.85,0.105,4.56,300.6154535,53.3774418,3.7417232957815085,9.19,7.084,8.94271,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,7,1.2182572934872284,0.03343477608623739,1.932839182408134,0.239,689.6,190,4570.0,3.896,0.96,-0.016,3.498,50.8237604,-7.7950429,3.63965769682159,6.20902,4.417,6.02088,1,0,0,0,1,1,0,1,1,0,0,0
2.0,4.0,8,2.178657153528683,0.07129688188203376,1.6902803002782012,0.108,838.0,111,5256.2,0.82,0.87,0.055999999999999994,4.532,287.6057027,49.5233937,5.041332606565056,12.448,10.062,12.2327,0,0,0,0,1,0,0,1,1,0,0,0
1.0,4.0,7,3.4368251093051554,0.12185473502643715,1.7288690870185928,0.25591,975.4,190,5192.8,0.3,0.32,-0.0688,4.414,343.3239737,-14.2665958,1.7361005188659324,10.16,5.01,8.8753,1,0,0,0,1,0,0,1,1,0,0,0
1.0,2.0,8,0.6137919440239654,0.6485852571356994,1.0296194171811583,0.0,1400.0,190,5464.0,0.83,0.91,0.04,4.64,280.3266806,70.2900536,5.000423329019839,11.168,9.616,11.2087,0,0,1,0,0,0,0,0,0,0,0,0
1.0,1.0,7,5.602118820879701,0.6626879730752367,2.7457725037466334,0.63,1430.4,31,6317.0,1.93,1.5,0.37,4.06,5.2180424,-19.9314823,4.778350084864763,8.17,6.964,8.05121,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,7,6.220093028652761,0.7701082216960736,2.320150728659361,0.15,771.112,115,4297.0,1.4419999999999997,0.82,-0.18,2.31,347.6219227,57.0294818,5.9226636214839585,8.270001,4.388,7.64476,1,0,0,0,0,1,0,0,0,0,0,0
1.0,1.0,8,1.5229471271857995,0.8921477808926671,2.8349177730444675,0.0,1516.8,190,6380.0,1.31,1.41,0.2,4.31,98.3511016,-23.486086,5.30937599390477,10.336,9.075,10.138,0,0,1,0,0,0,0,0,0,0,0,0
2.0,1.0,7,2.819288011576911,0.10436001532424277,2.242930270868037,0.04,964.2,190,5182.0,0.77,0.93,-0.22,4.63,32.6224785,-50.8209945,2.4667087342529106,6.12,4.125,5.88516,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,7,7.215239978730097,1.2725655957915476,1.6945282945135283,0.31,1249.0,47,5617.6,1.698,1.22,0.038,4.204,343.6639631,-70.0733957,3.32107855998091,6.04,4.518,5.89397,1,0,0,0,1,1,0,1,1,0,0,0
